id;description;vio
856805751024516;Käme der Auftrag tatsächlich von der Öffentlichkeit, würden die Nachrechten echte Wahrheiten verbreiten und wären sehen- und hörenswert...;nothing
857425187629239;"was hat sarah gerade gesungen? augen auf, heb dein arsch, du kannst was bewegen... oder so in etwa... ja genau das machen wir doch ;)";nothing
857836384254786;"Gregor Gysi am 08.08.2013 Deutschland besetztes Land / NSA Affäre: http://youtu.be/NNj7rrFTwVM

Hier geht es weiter";nothing
857843640920727;http://youtu.be/qYMdlolsyUM;nothing
1064336123604810;SAVE GERMANY FROM THE INFECTION!!;nothing
856845747687183;Das Ihr immer so übertreiben müsst... Wenn das 17.000 waren, dann waren es viele. wahrscheinlich waren es eher weniger. Aber egal, seid drum, ist eh bald vorbei...;nothing
856842337687524;Sonja Kostersitz,  auch Sie werden von uns respektiert. Aber es gibt eben auch andere Meinungen, also bitte respektieren Sie uns ebenfalls.;nothing
858078710897220;Mein Gott hast du mich verlassen!;nothing
876245532413871;Mir ist zu Ohren gekommen das Pegida auch für die Erderwärmung verantwortlich ist....;nothing
1096017597103329;Wenn man sich anguckt wie sie da untergebracht sind kann ich die Leute Absolut verstehen! einfach mal vorbei gucken oder Berichte von da verfolgen !;nothing
856808534357571;Wo hast du gehört das Pegida alle Muslime über einen Kamm schert? Bitte mache dir ein eigenes bild in dem du dir den Livestream einmal anschaust.;nothing
855126064525818;Dann ist doch alles im bunten Bereich, [@IND], [@IND], [@IND] [@IND], nur sollte langsam ein Zusammenhalt stattfinden. Diesen erkenne ich nicht. Jeder versucht sein eigenes Süppchen in der Politik zu brauen und wir bleiben trotzdem die ewig Angeschissenen.;nothing
857398770965214;Marianka mein Opa wurde im 3. Reich erschossen weil er sich wagte etwas gegen das System zu sagen, behauptet wurde er hätte sich selbst erschossen. Mein Urgroßvater bekam die Wohnung in Brand gesteckt weil er SPD Mitglied war. Meine Oma bekam keine Waisenrente oder Hinterbliebenenrente weil es so hingestellt wurde das er sich selbst erschoss. Und nach dem RVO für Renten bekamen Witwen und Waisen von  Fahnenflüchtlinge keine Renten. Meine Uroma half jüdischen Mitmenschen sich zeitweilig zu verstecken. Ich habe im Freundeskreis und in der Familie viele Ausländer, hinter denen ich auch 100% stehe. Ich bin kein Rassist und frage mich wirklich warum hier dauernd behauptet wird Pegida wäre rassistisch. Und weshalb dauernd gejammert wird warum hasst ihr uns. Keiner hasst hier jemanden der nicht deutscher Herkunft ist. Lest endlich alle mal richtig die 6 Punkte von Pegida.;nothing
1063637687007987;Wir bezahlen die. Neuerdings sind sie ja auch alle Professor. Oder wenigstens Experten. Aber mindesten Wissenschaftler. Lach mich kaputt über die doofe deutsche Journailie, wenn sie eine Islam-Religionslehrerin aus Dinslaken als Islamwissenschaftlerin betiteteln. Sicher wissen die Deppen auch nicht, dass eine Professur nichts mit Wissen zutun hat, sondern eine Dienststellung ist. Na ja, Presse eben......;nothing
993932150645208;Warum denn nicht, bestimmt nicht weil sie es nicht will, sondern da eine Klage der EU dagegen läuft, wenn es nach der Regierung gegangen wäre, haetten wir diese längst;nothing
857170024321422;Dann entschuldige Ich mich natürlich für den Hampelmann.;nothing
895225847182506;"Malte Stierwall, mich wundert deine bezuglose ""Kritik"" kein Stück!";nothing
857022514336173;[@IND] , ich erziehe meine Kinder genau so!  Ich lasse mir aber von keinem unterstellen andersdenkend zu sein, bloß weil es besser ins Bild passt.;nothing
967090683329355;nein , ich wohne in  Braunschweig;nothing
885920828113008;http://www.n-tv.de/newsletter/breakingnews/Touristen-sterben-bei-Attentat-in-Tunis-article14727341.html?ts=1426682958355;nothing
1106178032753952;Schade dsa hier im Gutmenschenland niemand merkt, dass das alles erst der Anfang einer islamischen Invasion ist. Gelebte Demokratie wäre, über solche Pläne die Einwohner abstimmen zu lassen.  Immer wieder, ja fast täglich wird weltweit nachgewiesen, ISLAM IST TERROR!;nothing
993526877352402;Siegfried Meyer .  Ich stimme zu. Gemeinsam gegen TTIP! Der Feind meines Feindes ist mein Freund! Jedenfalls temporär!;nothing
1063685870336502;Haha... das geht runter wie Öl;nothing
856806371024454;Damals, als Frau Merkel noch so gesprochen hat, da habe ich auch noch CDU gewählt. Leider ging es ihr nicht um die Sache, sondern nur um Wählerstimmen, wie wir heute wissen. Jetzt geht sie bei 4 Millionen Musimen auf Stimmenfang und verzichtet dafür auf weitere alte Anhänger. Das kann funktionieren - hoffentlich nicht.;nothing
857773320927759;Wenn er denn Schwarze Haare und braune Augen hätte.Und lügen muß er können. (Isch liebe disch Prinzessin du bist so schön usw);nothing
855133781191713;WIR SIND LUTZ!!!!;nothing
982729961765427;"Ramon gerade hast du selber ""Volksverhetzung""betrieben,wer im Glashaus sitzt...

Haha Dynamo ist also ein Volk,  sowie pegida das Volk ist. Wusste noch nicht dass Deutschland aus 3000 hanseln besteht ??";nothing
1134244923280596;Möchte wissen ob sie das auch noch sagt, nachdem sie mal von einer Horde dieser Neandertaler durchgeknallten wurde..frag mal die unzähligen Frauen und Mädchen die diesen kriminellen schon zum Opfer gefallen sind.. Ich könnte kotzen..;nothing
856753891029702;Ja, gute Idee, Andreas. So ein Trauermarsch macht Sinn;nothing
945899472115143;hurra und ich schick sie ins p1 und wehe die türsteher sind nicht migranten freundlich;nothing
1112263275478761;Danke den Helden Deutschlands, ihr seid die einzig wahren Patrioten!!!;nothing
858021727569585;wenn man das ganze politmagazin gerade gesehen hat, dann weiss man was hier los ist, bürgermeister und stadträtemitglieder lassen sich die winderräder auf ihre felder stellen und kassieren dafür 10 000 euro pacht dafür, man kann gar ne soviel essen wie man ko........ will;nothing
856838897687868;eigentlich seit ihr auch deppen wie ihr euch benehmt, könnt keine sachliche diskussion führen, aber motzen nur weil der andere ne deiner meinung ist;nothing
874587235913034;das ist ein mann;nothing
882078928497198;Mich interessiert nicht, woher die nun ihre Kohle herbekommen, es ging darum, wie unintelligent unsere Zukunft ist.;nothing
856855657686192;Die meisten sind doch noch nicht mal im Stande, unsere eigenen Leute zu akzeptieren, wenn sie eine andere Meinung vertreten oder an etwas anderes glauben. Da kann man ja nicht erwarten, dass ausländische Religionen akzeptiert werden;nothing
876360242402400;Für das Erste Mal nicht schlecht. Die die gerne wollten sich aber nicht trauten werden dann wohl das nächste Mal dabei sein.;nothing
1010693545635735;"MAL LAUT GETRAEUMT : man stelle sich vor,
gestern haette das fussball laenderspiel stattgefunden.
mit muddi merkel auf der tribuene und
zigtausendfach erschallt der ruf :
MERKEL RAUS ! WIR SIND DAS VOLK !......
3 monate spaeter kann muddi dann das licht
im kanzleramt fuer immer abschalten
und zur erholung in die uckermark ziehen.
hat sie sich doch verdient, unsere muddi, etwas erholung...
wir allerdings auch ! ;-) ? 
tja, so koennen traeume  sein...";nothing
1064384613599961;Ich habe auch Türken und Marrokaner als Freunde und da gibt es keine Probleme. Der Glaube und die Politik müssen strikt getrennt werden. Jeder kann seinen Glauben leben, aber nicht versuchen einem seinen Glauben überzustülpen. Das gibt nur Hass.;nothing
1007148265990263;"Tja alle wollen doch das Deutschland bunt wird und jetzt heulen alle ;)";nothing
1106064222765333;Hat Dresden schon....die Yenitze??  und darin findet ein angenehmer Dialog der Kulturen statt....vorbildlich.;nothing
982733891765034;Gott schütze Ungarn!;nothing
952034734834950;Auch solch Leute müssen Erfahrungen sammeln.;nothing
1011485045556585;?? sechs...setzen;nothing
972177122820711;Rico Schmitteck ja glaube ich auch. Ich gewinne den Eindruck , das die Parteien(SPD, Grüne) krampfhaft nach Ereignissen suchen um Pegida mundtot zu machen. Außer das alles verdreht im TV und Presse dargestellt wird findet sich nichts passendes.;nothing
946616522043438;Tun Sie doch bitte nich so, als ob man Flüchtlinge in seinem Bett schlafen lassen müsste. Vor was hat den hier jeder Angst. Das euch Hartz 4 gestrichen wird. Dann sucht euch bitte Arbeit. Und keiner wurde gezwungen in einer Großstadt zu leben. Wem das Leben dort nicht passt oder zu teuer ist der hat die freie Wahl.;nothing
856830341022057;Die Lindenstraße handelt heut nur von Nazis und PeGiDa #GEZabschaffen.;nothing
855015224536902;"Wenn man überlegt, dass die Faschisten (Antifa) bezahlt werden mit Unterstützung von den Parteien wie die Linken, die Grünen, CDU, SPD und den Gewerkschaften (unvorstellbar). Die Lügenpresse schießt sich einseitig auf die PEGIDA Demonstranten ein. Keiner berichtet über den Anschlag auf die Bundesbahn wo viele Menschen hätten umkommen können oder den Mord an einen Asylanten und, und......und immer sollen die PEGIDA Menschen Schuld gehabt haben. Da kommt kein Wort der Entschuldigung von der Presse. Ich hoffe ja, dass irgendwann die Antifa in Deutschland verboten wird.
Wir machen weiter bis wir unser Ziel erreicht haben.";nothing
858315667540191;http://www.n24.de/n24/Nachrichten/Politik/d/6054086/buergermeister-heinz-buschkowsky-tritt-zurueck.html;nothing
876251909079900;Vllt mal im eigenen Land Fachkräfte fördern!;nothing
1043654569006299;wer die wahrheit sagt ist volksverhetzer was aber sind dann unsere peiniker? muss hier noch ein wort neu eingeführt werden?;nothing
1105447436160345;Die haben wo nicht alle Latten am Zaun;nothing
991317557573334;Der ist gut :D Meinen Respekt.;nothing
882708451767579;????;nothing
856828887688869;frag  mich nur wieso die RAF Antifa Deppen hier ihren Senf dazu geben müssen  ... qualifizierte Gespräche finden auf deren Seiten warscheinlich nicht  statt ...;nothing
857831184255306;Zuwanderung bedeutet das Fachkräfte, die meisten aus der EU zu uns kommen. Asylsuchende und die Flüchtlingsproblematik stehen da außen vor. Im übrigen wird Zuwanderung immer nur von der Wirtschaft gefordert, damit immer auch ein Wirtschaftswaxhstum gewährleistet werden kann. Im übrigen gibt es Wirtschaftsexperten die die Meinung vertreten das eine Volkswirtschaft nicht immer wachsen muss um Gewinne einzufahren.;nothing
862028243835600;Unsere obdachlosen :D so eine Frechheit aber auch :D;nothing
1091857430852679;Gerhardt, na, so hinterf.....schätze ich den Ami auch ein, besonders wenn Clinton die Präsidentenwahl gewinnen sollte, da kann sich Europa warm anziehen...;nothing
856926811012410;Nancy kaputt mach dich vorher schlau, bevor du andere beleidigst, hier rechnet einer mal nach und prüft Tatsachen, du bildest dir vielleicht in bild oder Spiegel oder Focus deine Meinung, die vom anderen erstmal quer Gelsen werden bevor sie veröffentlich werden...Google mal nach einem ausgestiegenem Jounalisten der sich mit seinem Buch detzeit auf Platz 6 der Bestseller Liste  befindet: Udo ulfkotte und dann denke mal nach wer hier wohl mehr mit Realität zu tun haben wird, Achtung da wirst du erschrecken was so alles um dich herum passiert...;nothing
1134093663295722;":-( "" Die Integration der „Heimatlosen“ nach dem Zweiten Weltkrieg ist gelungen. Aber sie hatte ihren Preis. "" - http://www.faz.net/aktuell/politik/vertriebene-nach-1945-ohne-willkommenskultur-14277408.html#GEPC;s6";nothing
946350515403372;Was denken sich nur die Politiker??! Das regelt sich schon von alleine?!!;nothing
925532680818489;"Polemisieren ich habe dir zur Frankfurt doch das Gegenteil gepostet wieso ist das Polemik? 
Ich bin nicht deiner Meinung,dass wird wohl mein Fehler sein!
Ich lasse mich nicht als Nazi klassifizieren nur weil ich eine Konservative Einstellung habe und die Welt durchaus mit anderen Augen sehe.
Genau,dass ist nämlich euer System jeder der nicht eurer Meinung ist in die rechte Ecke drücken wollen obwohl alle Fakten gegen euch sprechen,das kommt daher das man nichts mehr hat womit man argumentieren könnte denn eure bunte Welt tritt euch jeden Tag ein wenig mehr in den Arsch. Das ist die Realität.";nothing
857341074304317;Ich glaube Dir fehlen dazu ein paar Informationen wer dies alles wieder aus wirtschaftlichen Interessen angezettelt hat und nicht um euch zu helfen.;nothing
1007471879291235;Die werden Doch von den Linken unterstützt, und die Regieren das Land.;nothing
856842784354146;Echt toll. Weiter so;nothing
876337195738038;Wir brauchen keine Fachkräfte aus dem Ausland wir brauchen Einen Staat der uns Jugendliche zu Fachkräften macht ...;nothing
1088840817821007;Ist da oft das gleiche.;nothing
951906724847751;"Unsere ""Politiker"" zerfleischen sich gegenseitig, eigentlich ist es nur noch eine Frage der Zeit;)";nothing
925374807500943;Jeder 2 mit Migration,dann komm mal nach Gelsenkirchen,da sind von 10 noch 2 Deutsche dabei.Ein gutes Beispiel lese die Zeitung die Aufstellungen der einheimischen Fußballvereine.Ich glaube der Zug ist eh abgefahren,Nur gut das ich schon so alt bin und den großen Knall wohl nicht mehr mitbekommen werde.;nothing
856835927688165;"es geht weiter: http://www.swp.de/ulm/nachrichten/suedwestumschau/Prozess-um-versuchten-Ehrenmord;art4319,1385435";nothing
862019460503145;Sie wollen uns mundtot machen, aber das wird ihnen nicht gelingen! ??;nothing
856805511024540;#pegidasindallesarbeitslosehartz4empfängerdiezumerstenmaldasinternetentdeckthaben;nothing
1064736246898131;Bald lässt Merkel Sachsen sicher verbieten. Komplett. Wies is. Verhaftet. Weggesperrt.;nothing
856833747688383;ja, Horst Müller ist zwar wahr .... in einer OFFENEN Debatte mit Herrn Oppermann aber ein nicht erwünschtes Argument.;nothing
861943530510738;"Ha haa haaaaa.....  Jawollo! So langsam ""dämmert"" der Grund der PEGIDA-Bewegung jedem!!! ENDLICH! https://www.youtube.com/watch?v=LLoyqeudSEc";nothing
882475445124213;Respekt, verleiht ihm das Verdienstkreuz, er ist einer der es verdient;nothing
855015864536838;Antifa meinen auch sie stehen auf der richtigen Seite;nothing
1010345525670537;Oli Henze Lies mal etwas im Koran. http://www.thereligionofpeace.com/quran/023-violence.htm Auch rennt keiner von der Pegida mit 'ner Knarre und Sprengstoff durch die Gegend und bringt Leute um.....;nothing
935348629836894;Wie hoch ist denn der Anteil der Ausländer (also ohne Migranten mit deutschem Pass) bei HartzIV? Kann das jemand rausfinden? Mir fehlt die Zeit, ich arbeite nebenbei.;nothing
856844754353949;Dana, hier unterschreibe ich jedes Wort. :-);nothing
998438876861202;Bin noch nicht fertig.;nothing
1055085407863215;Super Text;nothing
894754937229597;[@IND] , dieses darf man nicht ignorieren, da es noch viel zu viele Menschen, in Deutschland gibt, die diesen Scheiß glauben.;nothing
1114417691929986;"Links gefällig:

http://www.spiegel.de/fotostrecke/spam-deutscher-preis-fuer-die-politische-karikatur-2015-fotostrecke-137033.html";nothing
885320051506419;Er hat recht und jeden Tag bestätigt es aufs neue.  Nur weil einige blind rum rennen, heißt es noch lange nicht, das es nicht so ist.;nothing
1057987877572968;Schade nur, dass Polen eine USA-freundliche Regierung hat. Die haben genauso Angst vor einer deutsch-russischen Zusammenarbeit wie die Amis, weil sie Angst haben wieder aufgelöst zu werden...;nothing
1134083879963367;Frau Merkel, ich kann meine Freizeit sinnvoller gestalten !;nothing
1038656362839453;"Das ist ja mal interessant zu erfahren, dass Deutschland Nordafrikaner abweist und den Österreichern aufhalst! Wie ""unappetitlich"" die sich verhalten, haben wir Silvester sehen können. Die österreichische Regierung gehört genauso abgesetzt wie die deutsche.";nothing
